epoch,loss,iou,val_loss,val_iou
40,0.5613491344451904,0.8097650704242203,0.5326078635908169,0.8395540625166138
41,0.5600172281265259,0.806052591968377,0.5391301268148774,0.8270692034177848
42,0.5745855069160462,0.79571158267769,0.5499057834212845,0.8254832487267673
43,0.5689476251602172,0.7982854213407253,0.541323619480508,0.8305128612862562
44,0.5570333826541901,0.808935063015127,0.5312234611417503,0.8320692211348629
45,0.5668964350223541,0.7980828567185593,0.5437087189653289,0.8259176966625604
46,0.5709644424915313,0.7999417170585992,0.5388023210391951,0.8339193453673213
47,0.5679818224906922,0.8032220164605903,0.5513759467759941,0.8229088695795652
48,0.569229770898819,0.7998280244495903,0.5463774095882069,0.8274539203512821
49,0.5734181439876557,0.7978195862860815,0.5419816566626622,0.8336930601359294
50,0.5626022946834565,0.8089208351770512,0.5420147398765901,0.8300004399974058
51,0.5662817239761353,0.8006959763272734,0.540473659589191,0.8347606210993933
52,0.5599548053741455,0.809940139030907,0.5372079684048964,0.837320327486513
53,0.554754626750946,0.8168723536804358,0.5355520759519253,0.8350363429760089
54,0.5586722207069397,0.8094770051978117,0.5367094331057124,0.837449472708431
55,0.5679079329967499,0.8015280498287141,0.54411738598376,0.8275309027682896
56,0.5625136083364487,0.8050076684216205,0.5406406174713622,0.8367823659020743
57,0.558486989736557,0.8036069273181928,0.5337230413786024,0.8333689912047872
58,0.5634842503070832,0.803134346252894,0.5344919496437841,0.8346811192243443
59,0.5623774325847626,0.8081200415463815,0.531623363494873,0.8380833421305521
60,0.5568438112735749,0.8129590273184663,0.5438539959874727,0.8297226278146084
61,0.5578555357456207,0.8059342104938538,0.5324680425904014,0.8355041772507349
62,0.5514523911476136,0.8128533711144721,0.5269317079234768,0.8370813942864553
63,0.5521608436107636,0.8124182229509057,0.5310101828352533,0.8378443858567314
64,0.555548751950264,0.8127390433205584,0.5445534383342658,0.821356436712196
65,0.551839849948883,0.8093043475064409,0.5337871409751274,0.8356565009297329
66,0.5516110146045685,0.8117825507218862,0.5348940563436222,0.8326499233303355
67,0.5511764144897461,0.818884469664338,0.5313074161145259,0.8388775707676168
68,0.5631132042407989,0.8018067802812884,0.5300892475781921,0.8388345761962924
69,0.5546807050704956,0.8137010967633159,0.5262257175597863,0.8408084693974859
70,0.546375737786293,0.8138444187950212,0.5185212109979306,0.8418246194392004
71,0.5452529609203338,0.8180741675883161,0.5184667461920136,0.8435462641805119
72,0.5408946228027344,0.8200376058164242,0.5209691013399448,0.8393785931722615
73,0.5486779624223709,0.8109767816553852,0.5252032467422673,0.8384351332352685
74,0.546771668791771,0.818352522151578,0.528577985868993,0.8425728623146603
75,0.5558534902334213,0.8074316438033955,0.5358033139231164,0.8327140261250986
76,0.5442789095640183,0.817707943875876,0.5234748915899591,0.8357731103854603
77,0.5418930327892304,0.816310636503672,0.5264269346394176,0.8375087735879979
78,0.5468129777908325,0.8111161148114746,0.5177884962986377,0.8443160088559384
79,0.5420143473148346,0.818395694978879,0.5237794006632353,0.839976391274953
80,0.544453136920929,0.8203982123743491,0.5247607721743478,0.8421313352878628
81,0.5423334562778472,0.8207281453985543,0.5252383725502567,0.8364699424294517
82,0.5408263796567917,0.818587713650472,0.5204481051214204,0.8354407628218675
83,0.5800533354282379,0.7792643798414339,0.5403115135738832,0.8286550729760821
84,0.5733826315402984,0.7987385038988468,0.5393676595254377,0.8273287506839743
85,0.5587046873569489,0.8073171843676478,0.5415557179169808,0.8317563286085489
86,0.5522949719429016,0.8154730314273496,0.5360799485986883,0.8357564427828731
87,0.5547453320026398,0.815483055446093,0.53020426550427,0.8382749080135171
88,0.5542645847797394,0.8123406132134521,0.5275183804790863,0.8387832244979585
89,0.5475709140300751,0.8125465804225013,0.5255216617841978,0.8412284230902529
90,0.5509614771604538,0.8072396215615122,0.5394886105300754,0.8261812111010612
91,0.5414041310548783,0.8220578375730472,0.524212658991099,0.8405922752044467
92,0.550609096288681,0.8124922419598875,0.5290578325491866,0.8411222924738759
93,0.544997929930687,0.8233136108692856,0.5233268814678567,0.845423516096278
94,0.5494378650188446,0.8153872379362573,0.5285299342738908,0.8417430345630801
95,0.5442182219028473,0.819931967278287,0.51917624092805,0.8469005026085241
96,0.5371705704927444,0.8223502051374496,0.5235501803109921,0.8382041285671821
97,0.5438653779029846,0.820522708872124,0.5214599485186453,0.8413923536108985
98,0.541404659152031,0.8168479914953428,0.5207091450544774,0.845174070911681
99,0.5444291198253631,0.8102785012584134,0.528572978346588,0.8335705937853894
100,0.5439679622650146,0.8192871877377015,0.5251966178856552,0.8438879369099778
101,0.5445152485370636,0.8135492716706278,0.5296671711256229,0.8332646915817392
102,0.5417257833480835,0.8175703912243264,0.5344505011303126,0.8264572300991441
103,0.5386437058448792,0.8251217259424771,0.5233242672842902,0.8383201615180068
104,0.5339377629756927,0.8219035460555368,0.516735423035938,0.8425419127364211
105,0.5319913840293884,0.8215974497770913,0.5187789785334753,0.846263065653525
106,0.5456956076622009,0.8098796540196892,0.5191304131573482,0.8428057431218202
107,0.54732954621315,0.808224629958405,0.5211453436340688,0.8463395723469262
108,0.5361337786912919,0.8281608233971189,0.5197292816726816,0.8445337356568258
109,0.5341610187292098,0.8277126324025805,0.5294189984733993,0.8345865902705656
110,0.536790474653244,0.8225233253213737,0.519796481882325,0.841738878126262
111,0.5362483870983124,0.8225343270257619,0.5242311937656684,0.8411315784121147
112,0.5374215799570083,0.8220542346137276,0.5145370286571306,0.8396381073668733
113,0.5331914544105529,0.82565826830522,0.5185463235184953,0.8440364119909056
114,0.5306482112407684,0.8259388052516412,0.5197073040342448,0.8459419941079368
115,0.5309642881155014,0.8270089319035026,0.515288867880144,0.8471755216461804
116,0.536308159828186,0.8215917008486358,0.5207515647428921,0.843862488269352
117,0.5419079649448395,0.8239304851475773,0.5256235313942743,0.836944062437925
118,0.5324184411764145,0.8279128810816888,0.5136223326297591,0.8464815524564467
119,0.5264795219898224,0.8359120290570279,0.5132307427814025,0.8496124184003507
120,0.5289281767606735,0.8332759222195901,0.5158748680162781,0.8486203501751518
121,0.5326228886842728,0.8256955747307285,0.516013283401508,0.8434662705639946
122,0.5343697690963745,0.8257293871915288,0.5191627926849909,0.8461815517346496
123,0.5290248310565948,0.8323256760866861,0.5182244246802693,0.8459513195842561
124,0.5335735267400742,0.8218692809754735,0.5167461705442142,0.8468878719832345
125,0.5332857185602188,0.8253537863654007,0.5200221617626031,0.8487428708292811
126,0.5362906861305237,0.8258225510446077,0.5213556157868969,0.8380286425528377
127,0.5355364698171615,0.828791066692698,0.5193639147193777,0.8496420142911878
128,0.5370827144384385,0.8228929613551844,0.5155527503836067,0.8529094941235859
129,0.535805504322052,0.8266119409624644,0.5208025742367972,0.844637060232284
130,0.5365926784276962,0.8229743180506286,0.5212734233249318,0.8441903679456254
131,0.5327388143539429,0.8298793072917431,0.5138601821822089,0.8535677011938683
132,0.5351641607284546,0.824364735417772,0.5214125449593002,0.8492153110140291
133,0.5333080053329468,0.8308938285171062,0.5146061028250898,0.8486019810063709
134,0.5324593383073807,0.8241857049840653,0.5155004811374796,0.8472176229837249
135,0.5304199409484863,0.8308602314142804,0.5211374346688573,0.8369580968273156
136,0.529771916270256,0.8300103449635161,0.5170138889800125,0.8442505906237945
137,0.5303477734327317,0.8278758590009638,0.5109612961512526,0.8537349800650054
138,0.5312563735246658,0.8303720616968769,0.5194069502980468,0.8452645092196592
139,0.5306566452980042,0.834483333301374,0.5194173236297448,0.8494139446460719
140,0.5369493609666824,0.8241176189866205,0.5179842250645893,0.8501799609968013
141,0.5318287092447281,0.8371118109876877,0.5157215081210218,0.8541341975832665
142,0.5268754291534424,0.8366956144376988,0.5147227113311356,0.8493925415345095
143,0.5190741622447967,0.8455855585647062,0.5175340666232003,0.8528919427476873
144,0.5315242403745651,0.8329772492509367,0.5111744711381504,0.8511209162780353
145,0.5319954079389572,0.8356695108142295,0.519847112806189,0.850768234571013
146,0.5318863981962204,0.8322602665529074,0.5177217339707827,0.8482974937048212
147,0.5219990992546082,0.8409681877394303,0.50980485100711,0.8512187381482437
148,0.5283857667446137,0.8342355867959008,0.5155960430530717,0.851668955205522
149,0.5274601268768311,0.8345875185899723,0.5138270753168064,0.8485774269080254
150,0.5326298433542251,0.8308097530420511,0.5162890392380792,0.8528253541439366
151,0.529440067410469,0.8374996783719482,0.5152025303325137,0.8536491461632945
152,0.5307499116659165,0.834420402626883,0.515802860699356,0.8541137591673217
153,0.5283399391174316,0.8332770838202223,0.5131668193627341,0.8506699228375084
154,0.526131711602211,0.8375903219483832,0.5187833397775083,0.8492030049756965
155,0.5278845691680908,0.8318905848039684,0.5121383949638292,0.8539485922666074
156,0.5231957453489303,0.8401626097483679,0.5117063957291681,0.8540978103379476
157,0.5237270355224609,0.839386534308207,0.5118663121353496,0.8534969619664529
158,0.5350218045711518,0.8306322293418041,0.5165393853363299,0.8491011314238642
159,0.5271920764446258,0.8380253016117724,0.5164277301666484,0.8519675467301531
160,0.5251077169179916,0.8388755574227453,0.5112810533228319,0.8512583478165582
161,0.5295783209800721,0.8277264925777749,0.5133431788158651,0.8503529184106234
162,0.529346216917038,0.8299558009420949,0.5107517695690549,0.8530185314126293
163,0.5240910214185714,0.8393575003214501,0.5115903614487051,0.8575946569015119
164,0.5196000552177429,0.8471088720846298,0.5157283035630968,0.8543853840165794
165,0.5300883507728577,0.838007262419455,0.5184508273583958,0.8516818199091324
166,0.5262710654735565,0.8380677943770388,0.515042467770471,0.8560157520449085
167,0.5280886805057525,0.8407205672359518,0.5136367385744756,0.8550558690813637
168,0.5268475669622421,0.8408686112945641,0.5183594368892455,0.8492464480869887
169,0.5242360609769822,0.8369928560011058,0.514977967050796,0.8566988547825379
170,0.5242732113599777,0.8362395274547697,0.5089020994137194,0.8585455360795121
171,0.5135739451646805,0.8537733329610139,0.5139900703687925,0.8560723288654167
172,0.5257429277896881,0.837067366601907,0.5129673995022692,0.8570283523515763
173,0.5242174506187439,0.8404781145280843,0.5131331175492495,0.858136433850629
174,0.5247353023290634,0.8406803333049835,0.5090303100297726,0.8598240211224825
175,0.5303097867965698,0.8308273175782798,0.5150816245805426,0.8513204128530951
176,0.5268205714225769,0.8338815498157709,0.5081674976489468,0.8551419928680324
177,0.5160408747196198,0.8491849761441453,0.5126639273594287,0.8543149958043857
178,0.5188991749286651,0.8455050772935516,0.5097108147946857,0.8566684747244642
179,0.5162533408403397,0.8484697191414914,0.5093942236988199,0.858977548373503
180,0.5176846992969513,0.8528939095678235,0.5116112050611791,0.8562389982185414
181,0.5193376713991165,0.8474925241104414,0.510281236810239,0.8598586073432626
182,0.5270851701498032,0.8386039561518401,0.512029260909528,0.8564005497236712
183,0.5270980536937714,0.8353466605503672,0.5168806888547518,0.8565159320884002
184,0.5301032775640487,0.8357669730230499,0.5145118057874263,0.8528934031436228
185,0.5255526286363602,0.8381869109441376,0.5127556140944178,0.8587170667702582
186,0.525808435678482,0.8436907361876581,0.5149755127160497,0.858166671965129
187,0.5198902153968811,0.843823559371093,0.509204739581162,0.8586842126218174
188,0.526135995388031,0.8381890368270117,0.5102195734620387,0.8573653171225898
189,0.5288136291503907,0.8353905443679395,0.5150474563277617,0.8548749803758527
190,0.5213480633497238,0.8423177919486732,0.5149381682093664,0.8548123199720287
191,0.5254031544923783,0.8383872359316432,0.5142096799480241,0.8543213444120695
192,0.5198300963640213,0.8432978492427395,0.513944176622925,0.8551727708695374
193,0.5201240783929825,0.8475971911910185,0.5145504224944759,0.8599453833951181
194,0.520960835814476,0.8462557447536594,0.5116142773364627,0.8562813604639035
195,0.5174857449531555,0.8448307907922461,0.5108134624999044,0.8576187733222131
196,0.5198014950752259,0.8426006087418714,0.5086596779506974,0.8598119420299057
197,0.5146442860364914,0.8534940468372344,0.5130547375878186,0.8600654478023114
198,0.5172821110486985,0.8521065247020934,0.5101859356466617,0.8611015958350221
199,0.5179996675252915,0.84704601492578,0.5106614979684206,0.8614753975810062
