epoch,lr,loss,iou,val_loss,val_iou
109,0.01,0.281313014122156,0.7066452305150766,0.2604719623007997,0.7188706623914949
110,0.01,0.27160203374349157,0.7144836329225778,0.2555472299419984,0.7203078329601426
111,0.01,0.27189621466856734,0.7160346227776857,0.2849890099110709,0.7141006395314861
112,0.01,0.2776559985967783,0.7098637364345433,0.25841611177095325,0.7207891363930364
113,0.01,0.27532713356384864,0.7131908948576311,0.3098120286658004,0.6997276151783987
114,0.01,0.2783038428563338,0.7103074568836273,0.28345617542102824,0.7051912150763273
115,0.01,0.28104716264284574,0.7068660822648234,0.2549986503926776,0.724082206120088
116,0.01,0.2757772844663033,0.7124544838723493,0.2814364688841658,0.7127742154483395
117,0.01,0.27443426724580616,0.7138054812101793,0.2626453661508584,0.7177953833951299
118,0.01,0.2680454018666194,0.7216188146749661,0.2593405112001761,0.716104064672123
119,0.01,0.2596120875982138,0.7260132474511608,0.2732520320930997,0.703170160992475
120,0.01,0.27524277393634505,0.708858210196462,0.25985625247111777,0.722087840960872
121,0.01,0.26333512645501356,0.7255335002557622,0.2555426799987399,0.7169480612810768
122,0.01,0.2648777522307176,0.72364174674099,0.26132919535004245,0.726585885943141
123,0.01,0.26643229051736683,0.7220086515262228,0.25948286298159007,0.723874683647118
124,0.01,0.2665195198059082,0.7214358359059933,0.25884476318699134,0.7259411872470553
125,0.01,0.26299628870303815,0.7249568095390432,0.283802791075273,0.7060956691213706
126,0.01,0.2604281627765069,0.7289002494470512,0.2751927211770847,0.7106539666638629
127,0.01,0.26297343876728646,0.726571205670375,0.26396409907270707,0.7140998950241265
128,0.01,0.26262040949784793,0.7234016276058913,0.2641031307143134,0.7278313112714587
129,0.01,0.26027922320365904,0.7249473939051527,0.2620029502184444,0.7267524936060066
130,0.01,0.24976821099794827,0.738838374134291,0.26718456380490296,0.7227270785023898
131,0.01,0.27404181973750774,0.7156126905022975,0.2484559279109102,0.7326309686547579
132,0.01,0.26506795546641715,0.725865985976712,0.250754225239414,0.723445360073617
133,0.01,0.25739035964012147,0.7333564865847265,0.25505119137447646,0.7239719101407588
134,0.01,0.2545780137318831,0.7339101659574926,0.2761208851448734,0.7194432979180315
135,0.01,0.2564886902295626,0.7320979234311066,0.2841790404161599,0.7149429742713403
136,0.01,0.2524552313731267,0.7361195843932462,0.25296819546884636,0.7314986957501806
137,0.01,0.2567808044140156,0.7318955230108124,0.2878715981722464,0.7190394982963108
138,0.01,0.24974388557214003,0.7411452752659372,0.2848280723909195,0.7107800884733109
139,0.01,0.2545949355638944,0.7334304573055995,0.25330395004380246,0.7294187803353395
140,0.01,0.24572400758816645,0.7426607653589891,0.25691538529255464,0.7296932454575317
141,0.01,0.24935521899736846,0.7380596029014145,0.2703904896901339,0.7265737488082837
142,0.01,0.25212950915556687,0.7351012081544903,0.2671217763160312,0.7224111168438861
143,0.01,0.24183747512560624,0.7482692277878268,0.25127608382145367,0.7332622671535293
144,0.01,0.2392916388970155,0.7476124979617093,0.2511429855146924,0.7310257683997091
145,0.01,0.2467588170491732,0.7411570835504812,0.2753625544341835,0.7192680289580857
146,0.01,0.2447982404232025,0.747684119779417,0.2521676230415958,0.7290240161045279
147,0.01,0.24750682015602404,0.74066043121946,0.2512015712788416,0.7335888307827348
148,0.01,0.24634875016029065,0.74311242827199,0.24824660416024322,0.7339261505630671
149,0.01,0.2447476321733915,0.7427869626777609,0.25419668256504235,0.7323562908493159
150,0.01,0.24418211243702814,0.7444602147610575,0.24837320420607303,0.733338003830885
151,0.01,0.2389112128661229,0.7503825515337823,0.2479629255922772,0.7323406648904686
152,0.01,0.2387155521466182,0.749558138185788,0.25446999666146036,0.7320312471029157
153,0.01,0.2458933723431367,0.7464425047595288,0.2585560054831774,0.7278859208118011
154,0.01,0.23966428596239825,0.7520317623675123,0.2595420661370936,0.7321205658951271
155,0.01,0.2382681256165871,0.7501129179728199,0.2534173650149924,0.7320434438416844
156,0.01,0.23857960315851065,0.752789007930172,0.25542949897944195,0.7339823483587941
157,0.01,0.2420721733570099,0.7441647178533212,0.25122971484936424,0.7358833582515472
158,0.01,0.23816736151621892,0.7527873558048213,0.24913733201765018,0.7378953766637609
159,0.01,0.23596013967807478,0.7525236887282203,0.24631955714424938,0.738286680736783
160,0.01,0.23753724222916822,0.7505081876465399,0.25291723957518686,0.7357176749693194
161,0.01,0.24102483026797955,0.7434515843586952,0.2489451797866704,0.7363912316264478
162,0.01,0.23470142518557036,0.7528691235994082,0.2544740975928248,0.7354164038044391
163,0.01,0.2455070345401764,0.7424237699850181,0.24789222196220473,0.7368074052865549
164,0.01,0.23946861450488752,0.7438687835219714,0.25143408584946203,0.7371240189541729
165,0.01,0.23629352228458111,0.75262840438556,0.24691338767583598,0.7394493531878891
166,0.01,0.24698278267566975,0.7403073077802543,0.2464470176497607,0.7375769645997154
167,0.01,0.24110470382983867,0.7435522202404687,0.2502521750967977,0.7377115292018949
168,0.01,0.23856446609130272,0.7503029879617982,0.25482763155965316,0.7349200426354958
169,0.01,0.24054748071157014,0.7503348500647489,0.2454054287522665,0.7395606764592262
170,0.01,0.23593355505283062,0.7514563044194921,0.24453234218555234,0.7388573142340809
171,0.01,0.2383205004105201,0.7484449135913657,0.2455602620684837,0.7391114393262029
172,0.01,0.2305996523637038,0.7569153240833634,0.2427634249741088,0.7413775227676658
173,0.01,0.22917374521035414,0.757167885049699,0.24514857630179027,0.7409176624839557
174,0.01,0.22648368672224192,0.763485251344261,0.24777474823689286,0.7393202643848001
175,0.01,0.23701137749965373,0.754405246005283,0.2523774018451681,0.7368816837273802
176,0.01,0.23848527006002573,0.7451407275252466,0.24701113951294076,0.739876017876747
177,0.01,0.22751901499124674,0.7614358307780061,0.24330386431562812,0.7414938286182842
178,0.01,0.23027032666939956,0.7580429309960262,0.2456376181334184,0.7392465732390384
179,0.01,0.22862748529360843,0.7591428222540569,0.2437855041876472,0.7417887852930997
180,0.01,0.23481822916177603,0.7536962568265798,0.24826704445283596,0.740171500388634
181,0.01,0.22300538122653962,0.765737213282725,0.2484781370848344,0.73949282832238
182,0.01,0.22871003327919887,0.7587490594735443,0.24728220012908486,0.7396972839734488
183,0.01,0.23546278856350825,0.750127737187775,0.24384406692272909,0.7416570155151967
184,0.01,0.22674718545033382,0.764834668798456,0.24339527990074064,0.7415896063035479
185,0.01,0.2274332463833002,0.7598861316726689,0.2477544224672294,0.7396486549436911
186,0.01,0.2296066026871021,0.7565112398183624,0.2459142952791303,0.7409561864438923
187,0.01,0.23348134890886454,0.7562874816548982,0.24479726758723763,0.7412194659115151
188,0.01,0.23288400868269113,0.7541380542174649,0.24570350718732548,0.7405884367915243
189,0.01,0.22824862934992862,0.758397099715153,0.24357490281800967,0.7412741445836438
190,0.01,0.2321853483090034,0.755090688534075,0.24396688870042196,0.7416641555582932
191,0.01,0.23160392091824458,0.7565155176329179,0.24479909296117777,0.7403079723183694
192,0.01,0.22827450840289776,0.7588869801541847,0.24559430265455925,0.7407548507591439
193,0.01,0.23155557038233832,0.7560774175285889,0.24448535962977633,0.7414553367340002
194,0.01,0.23058456778526307,0.7573073397954859,0.24556966634874555,0.7411874426468692
195,0.01,0.23289812534589033,0.7520424807491022,0.24545482207428326,0.7411736269699312
196,0.01,0.23520856341948876,0.7518034002554094,0.24422662622805602,0.7417403186556774
197,0.01,0.22787489304175743,0.7591081911216311,0.24448129461496995,0.7413485341900112
198,0.01,0.2269770972270232,0.7626388774020993,0.2443893937718956,0.7413021505589211
199,0.01,0.233441147345763,0.7512903399195634,0.24520390032257436,0.7410597423188586
