epoch,lr,loss,iou,val_loss,val_iou
119,0.001,0.17233774900436402,0.8166182608354844,0.15233392098172585,0.8358012731898945
120,0.001,0.17739341676235199,0.810060959255063,0.1501788948399429,0.8374959794859266
121,0.001,0.1824941474199295,0.8045712640863388,0.15077176613216026,0.8370401042362838
122,0.001,0.17788240015506745,0.8076213508564939,0.14897730133750223,0.8387522503856168
123,0.001,0.18820933282375335,0.793962200330824,0.15110656633716837,0.8379486072213449
124,0.001,0.17121681213378906,0.8170341430403978,0.1491171886792054,0.8387062996893698
125,0.001,0.17450222969055176,0.8086195366066642,0.15078800828802497,0.8371028486379571
126,0.001,0.18049731582403183,0.8031885395709917,0.1549748429429033,0.8347706962873326
127,0.001,0.1809571124613285,0.8076676258889912,0.1507036035711115,0.8379856650412308
128,0.001,0.18650707960128785,0.8012027901599312,0.14815131126369832,0.8392881583544688
129,0.001,0.1781872820854187,0.8015793673310385,0.14980491058539408,0.837976575640954
130,0.001,0.1800478281080723,0.8063705951758573,0.14911125283642543,0.839255810262234
131,0.001,0.17246910244226454,0.8139146198641685,0.15043231973044702,0.8378603607990874
132,0.001,0.17297760635614395,0.8118099577800914,0.1473320003516551,0.8410835009300663
133,0.001,0.17073939621448517,0.8164295230435339,0.14740745276578815,0.8413297346603723
134,0.001,0.17900065407156945,0.8076234933868974,0.14885443522244765,0.8389558327319923
135,0.001,0.1798158809542656,0.807912857692688,0.14991407766389026,0.8390011850848965
136,0.001,0.17239883959293364,0.8175537097500843,0.14796503873070568,0.8411422453215157
137,0.001,0.1756986713409424,0.8133776086298583,0.15192422073069017,0.8374092380750084
138,0.001,0.17454030647873878,0.8125650035761629,0.1496156223246448,0.8391477044673871
139,0.001,0.17000742733478547,0.8225764970979138,0.14989017382154302,0.839241849183907
140,0.001,0.1722300624847412,0.8142489612231695,0.1485291193685602,0.8403369909979942
141,0.001,0.17522807627916337,0.8112759243581489,0.15084956601005808,0.8376261147490323
142,0.001,0.16723720490932464,0.8217361258402163,0.14740284583565644,0.8412033945443829
143,0.001,0.16864928394556045,0.8206569796864881,0.1480789324428877,0.8402359857946506
144,0.001,0.17714630037546159,0.8101224101238544,0.14659297563300377,0.841999868922488
145,0.001,0.1704178674519062,0.8154186151083982,0.147201604775041,0.8411277904463822
146,0.001,0.16951422721147538,0.8181203835239822,0.1483383367629836,0.8401662215172158
147,0.001,0.17013554990291596,0.8162861842611153,0.1477869656623435,0.8407550691492501
148,0.001,0.17241807848215104,0.8180019489021134,0.14884902610093428,0.8396169025836591
149,0.001,0.1745990762114525,0.8057866581477334,0.14913962666100894,0.8390447010511919
150,0.001,0.1692445358633995,0.8184685189666234,0.1470754393708208,0.8413318632296869
151,0.001,0.16635234266519547,0.8262405980249352,0.14798471262033214,0.8404011856204047
152,0.001,0.18257749170064927,0.8023191097104787,0.258019413130875,0.7634624417656977
153,0.001,0.1806914684176445,0.8061139989928223,0.14724150878498538,0.8415885639346656
154,0.001,0.17259800374507905,0.8171447578807729,0.14654263652659752,0.8417985617262026
155,0.001,0.16986438974738122,0.8159757433484753,0.14761903832600215,0.840709867871006
156,0.001,0.17257317632436753,0.8126602451770322,0.14813969423422357,0.8405799909420889
157,0.001,0.17153690457344056,0.8124923117270235,0.14686224648056218,0.8419888200343941
158,0.001,0.17206229656934738,0.8160541401161316,0.1470247882004159,0.8408885135673075
159,0.001,0.1726284335553646,0.8097426165003989,0.1473892381098991,0.8410166056261847
160,0.001,0.1737365785241127,0.8147770450924178,0.14705139548684806,0.8407689272535311
161,0.001,0.16883844316005706,0.8187063416275816,0.1474070135476548,0.8410045730630032
162,0.001,0.1727919001877308,0.8122625509429742,0.14760383414402056,0.8407906417324662
163,0.001,0.17396036744117738,0.8147143475692328,0.14671606499088485,0.841962146180327
164,0.001,0.1710086792707443,0.817154872003756,0.1470686500795936,0.8417232521415958
165,0.001,0.1685539084672928,0.8189771877605146,0.14658653860595947,0.8414137229093046
166,0.001,0.1728760951757431,0.8139597763890178,0.146657043999331,0.8417628575070808
167,0.001,0.17096213281154632,0.8161831462056348,0.1477459247340734,0.8403300273193389
168,0.001,0.16910097807645796,0.8173618267054639,0.14808906697157853,0.8406613575688908
169,0.001,0.17359038233757018,0.8129270250091822,0.14708206515200895,0.8416670701239947
170,0.001,0.17534828841686248,0.8106841721801146,0.14658526499602367,0.8416834051407007
171,0.001,0.1727749103307724,0.81188963910262,0.14659340200025853,0.8415556887924217
172,0.001,0.17115593805909157,0.8166710291124596,0.14653120759224716,0.8415031312905025
173,0.001,0.16842306688427924,0.8215171177021439,0.14630371678153772,0.8422671593722891
174,0.001,0.17476900935173034,0.808391901419019,0.1464427953965834,0.8418736852339526
175,0.001,0.16867367595434188,0.8224972686479025,0.1465762720354066,0.8417711759533132
176,0.001,0.17097222566604614,0.8148830717290261,0.14761429300179352,0.8402550098061973
177,0.001,0.17239521861076354,0.8131534786451537,0.14622758328914642,0.8423583957285738
178,0.001,0.1719126170873642,0.8147684762973487,0.14716461908612263,0.840894294684324
179,0.001,0.17293177276849747,0.8122865417922615,0.1472425746390509,0.8408761571900891
180,0.001,0.16947588235139846,0.8174376448255164,0.14663843409654842,0.8421964232022775
181,0.001,0.18297659933567048,0.7986764591707319,0.14705294978413594,0.8407904720580187
182,0.001,0.17152206763625144,0.8142739622180237,0.14620271559429404,0.8422351845344082
183,0.001,0.17748958379030227,0.8040863578870902,0.14695558609115988,0.8410994778016734
184,0.001,0.1716723322868347,0.811298091190628,0.1465097716128504,0.8422074432675639
185,0.001,0.17065961837768553,0.8142147863859468,0.1465038658286781,0.8422146164555517
186,0.001,0.17144138634204864,0.8157858728937417,0.14613522948006155,0.8426583923321822
187,0.001,0.1800086046755314,0.8061357741235784,0.1465837857720307,0.8418176662902648
188,0.001,0.1728540015220642,0.8091917755171135,0.14677153743748583,0.841894125813759
189,0.001,0.18005725771188735,0.8021561028892542,0.14681726666647912,0.8418239203885362
190,0.001,0.17175451397895813,0.8182508619420769,0.14643791577886306,0.8416098985835483
191,0.001,0.1734565995633602,0.8120895013727124,0.14658999838465847,0.8419015423205867
192,0.001,0.17390952736139298,0.8163338044367175,0.14640932085326613,0.8419555487957922
193,0.001,0.17464072972536088,0.8095362813136898,0.14633619690117144,0.8420920986672092
194,0.001,0.1743405517935753,0.8135996693424472,0.1463573831122103,0.8424636111351094
195,0.001,0.1644486230611801,0.8254878258851628,0.14650126888945297,0.8421632468495113
196,0.001,0.17323825895786285,0.8136341329155796,0.14619913073004903,0.842189022067377
197,0.001,0.17156917929649354,0.8168684946451937,0.1466812205109608,0.8419754913481446
198,0.001,0.16943298637866974,0.8193411676012707,0.14595901446201878,0.8424509130980213
199,0.001,0.1750713786482811,0.812757927670601,0.14653948764030705,0.8418921922969843
